Year;Country;Indicator Name;Value;Periodicity;Aggregation method;Unit of measure
1961;Bahrain;Bank branches per 100,000 adults;;;;
1961;Bahrain;Bank capital to total assets (%);;;;
1961;Bahrain;Bank concentration (%);;;;
1961;Bahrain;Bank cost to income ratio (%);;;;
1961;Bahrain;Corporate bond average maturity (years);;;;
1961;Bahrain;Corporate bond issuance volume to GDP (%);;;;
1961;Bahrain;Depositing/withdrawing at least once in a typical month (% age 15+);;;;
1961;Bahrain;Domestic credit to private sector (% of GDP);;;;
1961;Bahrain;External loans and deposits of reporting banks vis-Ã -vis the nonbanking sectors (% of domestic bank deposits);;;;
1961;Bahrain;Financial system deposits to GDP (%);;;;
1961;Bahrain;Firms identifying access to finance as a major constraint (%);;;;
1961;Bahrain;Firms with a bank loan or line of credit (%);;;;
1961;Bahrain;Liquid liabilities in millions USD (2000 constant);;;;
1961;Bahrain;Loans requiring collateral (%);;;;
1961;Bahrain;Mobile phone used to pay bills (% age 15+);;;;
1961;Bahrain;Mobile phone used to send money (% age 15+);;;;
1961;Bahrain;Pension fund assets to GDP (%);;;;
1961;Bahrain;Private credit by deposit money banks to GDP (%);;;;
1961;Bahrain;Provisions to nonperforming loans (%);;;;
1961;Bahrain;Remittance inflows to GDP (%);;;;
1961;Bahrain;Syndicated loan issuance volume to GDP (%);;;;
1961;Bahrain;Total factoring volume to GDP (%);;;;
1961;China;5-bank asset concentration;;;;
1961;China;Account at a formal financial institution (% age 15+);;;;
1961;China;Bank return on assets (%, after tax);;;;
1961;China;Bank return on equity (%, before tax);;;;
1961;China;Central bank assets to GDP (%);;;;
1961;China;Deposit money banks'' assets to GDP (%);;;;
1961;China;Electronic payments used to make payments (% age 15+);;;;
1961;China;Gross portfolio debt assets to GDP (%);;;;
1961;China;Gross portfolio equity assets to GDP (%);;;;
1961;China;Gross portfolio equity liabilities to GDP (%);;;;
1961;China;Liquid liabilities in millions USD (2000 constant);;;;
1961;China;Loans from nonresident banks (net) to GDP (%);;;;
1961;China;Mobile phone used to pay bills (% age 15+);;;;
1961;China;Mobile phone used to send money (% age 15+);;;;
1961;China;Remittance inflows to GDP (%);;;;
1961;China;Saved using a savings club in the past year (% age 15+);;;;
1961;China;Stock market total value traded to GDP (%);;;;
1961;China;Stock price volatility;;;;
1961;India;5-bank asset concentration;;;;
1961;India;Bank lending-deposit spread;;;;
1961;India;Bank noninterest income to total income (%);;;;
1961;India;Bank non-performing loans to gross loans (%);;;;
1961;India;Bank return on assets (%, after tax);;;;
1961;India;Bank return on equity (%, after tax);;;;
1961;India;Bank Z-score;;;;
1961;India;Corporate bond average maturity (years);;;;
1961;India;Credit card (% age 15+);;;;
1961;India;Debit card (% age 15+);;;;
1961;India;Domestic credit to private sector (% of GDP);8.51618;;;
1961;India;Firms using banks to finance investments (%);;;;
1961;India;Firms using banks to finance working capital (%);;;;
1961;India;Firms with a bank loan or line of credit (%);;;;
1961;India;Global leasing volume to GDP (%);;;;
1961;India;Gross portfolio debt assets to GDP (%);;;;
1961;India;Gross portfolio debt liabilities to GDP (%);;;;
1961;India;Gross portfolio equity assets to GDP (%);;;;
1961;India;Liquid liabilities in millions USD (2000 constant);61590.89;;;
1961;India;Loan from a financial institution in the past year (% age 15+);;;;
1961;India;Loan in the past year (% age 15+);;;;
1961;India;Market capitalization excluding top 10 companies to total market capitalization (%);;;;
1961;India;Outstanding domestic public debt securities to GDP (%);;;;
1961;India;Remittance inflows to GDP (%);;;;
1961;India;Saved at a financial institution in the past year (% age 15+);;;;
1961;India;Saved using a savings club in the past year (% age 15+);;;;
1961;India;Stock price volatility;;;;
1961;Kuwait;Account used to receive remittances (% age 15+);;;;
1961;Kuwait;Bank accounts per 1,000 adults;;;;
1961;Kuwait;Bank concentration (%);;;;
1961;Kuwait;Banking crisis dummy (1=banking crisis, 0=none);;;;
1961;Kuwait;Checks used to make payments (% age 15+);;;;
1961;Kuwait;Credit flows by fintech and bigtech companies to GDP (%);;;;
1961;Kuwait;Deposit money banks'' assets to GDP (%);;;;
1961;Kuwait;Domestic credit to private sector (% of GDP);;;;
1961;Kuwait;External loans and deposits of reporting banks vis-Ã -vis all sectors (% of domestic bank deposits);;;;
1961;Kuwait;External loans and deposits of reporting banks vis-Ã -vis the nonbanking sectors (% of domestic bank deposits);;;;
1961;Kuwait;Gross portfolio debt liabilities to GDP (%);;;;
1961;Kuwait;Gross portfolio equity assets to GDP (%);;;;
1961;Kuwait;International debt issues to GDP (%);;;;
1961;Kuwait;Investments financed by banks (%);;;;
1961;Kuwait;Loans from nonresident banks (net) to GDP (%);;;;
1961;Kuwait;Mobile phone used to send money (% age 15+);;;;
1961;Kuwait;Mutual fund assets to GDP (%);;;;
1961;Kuwait;Outstanding domestic private debt securities to GDP (%);;;;
1961;Kuwait;Outstanding domestic public debt securities to GDP (%);;;;
1961;Kuwait;Private credit by deposit money banks to GDP (%);;;;
1961;Kuwait;Small firms with a bank loan or line of credit (%);;;;
1961;Kuwait;Stock market capitalization to GDP (%);;;;
1961;Kuwait;Stock market return (%, year-on-year);;;;
1961;Kuwait;Stock price volatility;;;;
1961;Kuwait;Syndicated loan average maturity (years);;;;
1961;Oman;5-bank asset concentration;;;;
1961;Oman;Bank branches per 100,000 adults;;;;
1961;Oman;Bank deposits to GDP (%);;;;
1961;Oman;Bank non-performing loans to gross loans (%);;;;
1961;Oman;Bank overhead costs to total assets (%);;;;
1961;Oman;Bank return on assets (%, after tax);;;;
1961;Oman;Checks used to make payments (% age 15+);;;;
1961;Oman;Credit card (% age 15+);;;;
1961;Oman;Deposit money bank assets to deposit money bank assets and central bank assets (%);;;;
1961;Oman;Domestic credit to private sector (% of GDP);;;;
1961;Oman;External loans and deposits of reporting banks vis-Ã -vis the banking sector (% of domestic bank deposits);;;;
1961;Oman;Financial system deposits to GDP (%);;;;
1961;Oman;Firms identifying access to finance as a major constraint (%);;;;
1961;Oman;Firms using banks to finance investments (%);;;;
1961;Oman;Firms using banks to finance working capital (%);;;;
1961;Oman;Foreign bank assets among total bank assets (%);;;;
1961;Oman;Foreign banks among total banks (%);;;;
1961;Oman;Gross portfolio equity assets to GDP (%);;;;
1961;Oman;Investments financed by banks (%);;;;
1961;Oman;Liquid liabilities to GDP (%);;;;
1961;Oman;Loan through store credit in the past year (% age 15+);;;;
1961;Oman;Loans from nonresident banks (net) to GDP (%);;;;
1961;Oman;Mobile phone used to send money (% age 15+);;;;
1961;Oman;Mutual fund assets to GDP (%);;;;
1961;Oman;Nonbank financial institutionsâ assets to GDP (%);;;;
1961;Oman;Outstanding international private debt securities to GDP (%);;;;
1961;Oman;Saved any money in the past year (% age 15+);;;;
1961;Qatar;5-bank asset concentration;;;;
1961;Qatar;Account used to receive wages (% age 15+);;;;
1961;Qatar;Bank net interest margin (%);;;;
1961;Qatar;Bank return on equity (%, before tax);;;;
1961;Qatar;Credit flows by fintech and bigtech companies to GDP (%);;;;
1961;Qatar;Debit card (% age 15+);;;;
1961;Qatar;External loans and deposits of reporting banks vis-Ã -vis all sectors (% of domestic bank deposits);;;;
1961;Qatar;Firms using banks to finance investments (%);;;;
1961;Qatar;Firms whose recent loan application was rejected (%);;;;
1961;Qatar;Foreign bank assets among total bank assets (%);;;;
1961;Qatar;Foreign bank assets among total banks assets (%);;;;
1961;Qatar;Government bank assets among total bank assets (%);;;;
1961;Qatar;International debt issues to GDP (%);;;;
1961;Qatar;Loan from family or friends in the past year (% age 15+);;;;
1961;Qatar;Loans from nonresident banks (amounts outstanding) to GDP (%);;;;
1961;Qatar;Loans requiring collateral (%);;;;
1961;Qatar;Mobile phone used to send money (% age 15+);;;;
1961;Qatar;Nonbank financial institutionsâ assets to GDP (%);;;;
1961;Qatar;Non-life insurance premium volume to GDP (%);;;;
1961;Qatar;Saved using a savings club in the past year (% age 15+);;;;
1961;Qatar;Stock market return (%, year-on-year);;;;
1961;Qatar;Total factoring volume to GDP (%);;;;
1961;Saudi Arabia;ATMs per 100,000 adults;;;;
1961;Saudi Arabia;Bank branches per 100,000 adults;;;;
1961;Saudi Arabia;Bank concentration (%);;;;
1961;Saudi Arabia;Bank lending-deposit spread;;;;
1961;Saudi Arabia;Bank return on assets (%, after tax);;;;
1961;Saudi Arabia;Corporate bond average maturity (years);;;;
1961;Saudi Arabia;Corporate bond issuance volume to GDP (%);;;;
1961;Saudi Arabia;Debit card (% age 15+);;;;
1961;Saudi Arabia;Deposit money banks'' assets to GDP (%);;;;
1961;Saudi Arabia;Financial system deposits to GDP (%);;;;
1961;Saudi Arabia;Firms not needing a loan (%);;;;
1961;Saudi Arabia;Firms using banks to finance investments (%);;;;
1961;Saudi Arabia;Firms using banks to finance working capital (%);;;;
1961;Saudi Arabia;Firms with a bank loan or line of credit (%);;;;
1961;Saudi Arabia;Foreign bank assets among total banks assets (%);;;;
1961;Saudi Arabia;Gross portfolio equity assets to GDP (%);;;;
1961;Saudi Arabia;Gross portfolio equity liabilities to GDP (%);;;;
1961;Saudi Arabia;Investments financed by banks (%);;;;
1961;Saudi Arabia;Life insurance premium volume to GDP (%);;;;
1961;Saudi Arabia;Mobile phone used to pay bills (% age 15+);;;;
1961;Saudi Arabia;Non-life insurance premium volume to GDP (%);;;;
1961;Saudi Arabia;Outstanding international private debt securities to GDP (%);;;;
1961;Saudi Arabia;Outstanding international public debt securities to GDP (%);;;;
1961;Saudi Arabia;Private credit by deposit money banks and other financial institutions to GDP (%);;;;
1961;Saudi Arabia;Saved at a financial institution in the past year (% age 15+);;;;
1981;China;Bank non-performing loans to gross loans (%);;;;
1981;China;Firms identifying access to finance as a major constraint (%);;;;
1981;China;Firms not needing a loan (%);;;;
1981;China;Foreign banks among total banks (%);;;;
1981;China;Global leasing volume to GDP (%);;;;
1981;India;Bank return on assets (%, after tax);;;;
1981;India;Bank return on assets (%, before tax);;;;
1981;India;Credit card (% age 15+);;;;
1981;India;Firms using banks to finance investments (%);;;;
1981;India;Firms with a bank loan or line of credit (%);;;;
1981;India;Gross portfolio debt liabilities to GDP (%);;;;
1981;India;Investments financed by banks (%);;;;
1981;India;Liquid liabilities in millions USD (2000 constant);152554.7;;;
1981;India;Liquid liabilities to GDP (%);34.456790000000005;;;
1981;India;Loan from a financial institution in the past year (% age 15+);;;;
1981;Kuwait;Bank concentration (%);;;;
1981;Kuwait;Bank return on equity (%, after tax);;;;
1981;Kuwait;Banking crisis dummy (1=banking crisis, 0=none);0.0;;;
1981;Kuwait;Credit to government and state-owned enterprises to GDP (%);;;;
1981;Kuwait;Electronic payments used to make payments (% age 15+);;;;
1981;Kuwait;Financial system deposits to GDP (%);53.78196;;;
1981;Kuwait;Firms with a bank loan or line of credit (%);;;;
1981;Kuwait;Foreign bank assets among total banks assets (%);;;;
1981;Kuwait;Liquid liabilities to GDP (%);57.8545;;;
1981;Kuwait;Loan from an employer in the past year (% age 15+);;;;
1981;Kuwait;Loan through store credit in the past year (% age 15+);;;;
1981;Kuwait;Nonbank financial institutionsâ assets to GDP (%);5.1075040000000005;;;
1981;Oman;Corporate bond average maturity (years);;;;
1981;Oman;Corporate bond issuance volume to GDP (%);;;;
1981;Oman;Electronic payments used to make payments (% age 15+);;;;
1981;Oman;Firms identifying access to finance as a major constraint (%);;;;
1981;Oman;Firms with a bank loan or line of credit (%);;;;
1981;Oman;Foreign bank assets among total bank assets (%);;;;
1981;Oman;Gross portfolio debt assets to GDP (%);;;;
1981;Oman;Gross portfolio debt liabilities to GDP (%);;;;
1981;Oman;Nonbank financial institutionsâ assets to GDP (%);;;;
1981;Oman;Number of listed companies per 1,000,000 people;;;;
1981;Qatar;Account used for business purposes (% age 15+);;;;
1981;Qatar;Bank non-performing loans to gross loans (%);;;;
1981;Qatar;Bank overhead costs to total assets (%);;;;
1981;Qatar;Consolidated foreign claims of BIS reporting banks to GDP (%);;;;
1981;Qatar;Domestic credit to private sector (% of GDP);14.2967;;;
1981;Qatar;Firms using banks to finance working capital (%);;;;
1981;Qatar;Firms whose recent loan application was rejected (%);;;;
1981;Qatar;Foreign banks among total banks (%);;;;
1981;Qatar;Gross portfolio equity liabilities to GDP (%);;;;
1981;Qatar;Insurance company assets to GDP (%);;;;
1981;Qatar;Loan from an employer in the past year (% age 15+);;;;
1981;Qatar;Loans from nonresident banks (amounts outstanding) to GDP (%);;;;
1981;Qatar;Working capital financed by banks (%);;;;
1981;Saudi Arabia;Account at a formal financial institution (% age 15+);;;;
1981;Saudi Arabia;Bank net interest margin (%);;;;
1981;Saudi Arabia;Bank noninterest income to total income (%);;;;
1981;Saudi Arabia;Bank overhead costs to total assets (%);;;;
1981;Saudi Arabia;Bank regulatory capital to risk-weighted assets (%);;;;
1981;Saudi Arabia;Bank return on assets (%, after tax);;;;
1981;Saudi Arabia;Bank return on equity (%, before tax);;;;
1981;Saudi Arabia;Consolidated foreign claims of BIS reporting banks to GDP (%);;;;
1981;Saudi Arabia;Credit to government and state-owned enterprises to GDP (%);0.03903;;;
1981;Saudi Arabia;Deposit money banks'' assets to GDP (%);6.977219;;;
1981;Saudi Arabia;External loans and deposits of reporting banks vis-Ã -vis all sectors (% of domestic bank deposits);;;;
1981;Saudi Arabia;Government bank assets among total bank assets (%);;;;
1981;Saudi Arabia;International debt issues to GDP (%);;;;
1981;Saudi Arabia;Liquid liabilities to GDP (%);16.52188;;;
1981;Saudi Arabia;Loan from a private lender in the past year (% age 15+);;;;
1981;Saudi Arabia;Loan from an employer in the past year (% age 15+);;;;
1981;Saudi Arabia;Loan in the past year (% age 15+);;;;
1981;Saudi Arabia;Loans from nonresident banks (amounts outstanding) to GDP (%);0.013022799999999998;;;
